date,state,epidemiological_week_2019,epidemiological_week_2020,new_deaths_sars_2019,new_deaths_pneumonia_2019,new_deaths_respiratory_failure_2019,new_deaths_septicemia_2019,new_deaths_indeterminate_2019,new_deaths_others_2019,new_deaths_sars_2020,new_deaths_pneumonia_2020,new_deaths_respiratory_failure_2020,new_deaths_septicemia_2020,new_deaths_indeterminate_2020,new_deaths_others_2020,new_deaths_covid19,deaths_sars_2019,deaths_pneumonia_2019,deaths_respiratory_failure_2019,deaths_septicemia_2019,deaths_indeterminate_2019,deaths_others_2019,deaths_sars_2020,deaths_pneumonia_2020,deaths_respiratory_failure_2020,deaths_septicemia_2020,deaths_indeterminate_2020,deaths_others_2020,deaths_covid19,new_deaths_total_2019,new_deaths_total_2020,deaths_total_2019,deaths_total_2020
2020-01-07,RR,2,2,0,1,0,1,0,6,0,2,0,1,0,2,0,0,6,1,2,0,24,0,8,2,3,0,31,0,8,5,33,44
2020-01-07,RS,2,2,0,34,16,29,0,101,2,47,20,37,2,116,0,2,253,130,206,16,788,4,249,125,230,10,869,0,180,224,1395,1487
2020-01-07,SC,2,2,0,25,7,18,0,51,0,15,5,15,0,71,0,0,137,57,114,2,420,0,105,47,98,0,411,0,101,106,730,661
2020-01-07,SE,2,2,0,3,3,8,0,14,0,2,3,3,0,21,0,0,31,18,43,2,118,0,29,17,40,3,126,0,28,29,212,215
2020-01-07,SP,2,2,1,195,58,104,8,387,2,206,60,131,3,407,0,9,1334,424,761,24,2905,10,1396,424,774,31,3020,0,753,809,5457,5655
2020-01-07,TO,2,2,0,2,1,2,0,6,0,4,1,0,0,9,0,0,15,9,15,2,63,0,24,7,13,0,64,0,11,14,104,108
2020-01-08,AC,2,2,0,3,0,0,0,4,0,3,1,1,0,6,0,0,12,3,7,0,38,0,20,5,12,1,46,0,7,11,60,84
2020-01-08,AL,2,2,0,6,4,7,1,20,0,6,3,7,0,29,0,0,43,28,32,3,147,0,39,31,50,2,214,0,38,45,253,336
2020-01-08,AM,2,2,0,4,1,3,0,18,0,3,2,6,2,15,0,0,29,11,37,3,167,1,45,12,50,6,153,0,26,28,247,267
2020-01-08,AP,2,2,0,0,0,1,0,3,0,1,1,0,0,3,0,0,2,1,12,1,29,0,8,3,11,0,22,0,4,5,45,44
2020-01-08,BA,2,2,0,13,15,20,0,85,0,9,19,26,1,83,0,1,115,131,174,4,720,1,120,122,175,6,742,0,133,138,1145,1166
2020-01-08,CE,2,2,0,17,2,17,0,54,1,11,4,13,0,68,0,1,134,42,114,4,524,2,143,58,94,1,501,0,90,97,819,799
2020-01-08,DF,2,2,0,6,1,8,0,14,0,4,4,6,0,24,0,1,62,23,55,3,155,2,77,20,53,2,144,0,29,38,299,298
2020-01-08,ES,2,2,0,16,2,13,0,30,0,9,1,11,0,32,0,1,113,35,90,0,282,0,92,31,89,0,272,0,61,53,521,484
2020-01-08,GO,2,2,0,19,7,17,1,52,0,16,8,12,2,36,0,1,121,56,82,4,318,1,117,73,90,4,296,0,96,74,582,581
2020-01-08,MA,2,2,0,6,2,6,1,32,0,4,2,2,0,18,0,1,42,29,38,3,243,0,25,32,27,1,183,0,47,26,356,268
2020-01-08,MG,2,2,0,69,31,48,4,184,0,53,29,46,2,174,0,2,426,208,401,36,1383,2,443,221,358,36,1322,0,336,304,2456,2382
2020-01-08,MS,2,2,0,4,4,4,0,21,0,12,5,1,0,20,0,0,63,28,42,0,152,1,71,33,33,0,143,0,33,38,285,281
2020-01-08,MT,2,2,0,0,1,6,0,20,0,3,1,5,0,29,0,0,16,9,21,1,158,0,19,10,24,2,185,0,27,38,205,240
2020-01-08,PA,2,2,0,8,6,5,0,24,0,2,4,2,0,30,0,1,50,39,31,5,206,1,37,25,36,3,203,0,43,38,332,305
2020-01-08,PB,2,2,1,11,5,7,0,28,0,8,10,8,0,32,0,3,73,56,90,4,273,0,100,56,71,2,297,0,52,58,499,526
2020-01-08,PE,2,2,0,14,8,41,0,92,0,23,14,37,3,86,0,0,153,98,287,8,679,1,164,100,279,12,678,0,155,163,1225,1234
2020-01-08,PI,2,2,0,6,4,4,0,16,0,4,2,3,0,22,0,0,49,37,38,0,143,1,44,32,29,2,144,0,30,31,267,252
2020-01-08,PR,2,2,0,24,7,33,1,90,0,32,12,29,0,91,0,1,222,85,219,7,712,1,260,88,209,6,737,0,155,164,1246,1301
2020-01-08,RJ,2,2,0,63,31,58,0,178,1,50,18,49,8,165,0,6,434,174,522,3,1492,4,478,184,436,44,1407,0,330,291,2631,2553
2020-01-08,RN,2,2,0,8,1,9,0,16,0,6,0,11,0,28,0,0,66,24,40,3,160,1,50,17,47,2,157,0,34,45,293,274
2020-01-08,RO,2,2,0,3,3,3,0,8,0,4,0,1,0,8,0,0,31,16,19,2,99,0,17,8,8,2,59,0,17,13,167,94
2020-01-08,RR,2,2,0,0,1,0,0,3,0,0,1,2,0,4,0,0,6,2,2,0,27,0,8,3,5,0,35,0,4,7,37,51
2020-01-08,RS,2,2,0,27,18,33,2,123,0,46,16,32,1,109,0,2,280,148,239,18,911,4,295,141,262,11,978,0,203,204,1598,1691
2020-01-08,SC,2,2,0,24,7,15,0,67,1,17,6,15,2,64,0,0,161,64,129,2,487,1,122,53,113,2,475,0,113,105,843,766
2020-01-08,SE,2,2,0,1,2,5,0,27,0,2,3,6,0,17,0,0,32,20,48,2,145,0,31,20,46,3,143,0,35,28,247,243
2020-01-08,SP,2,2,0,193,67,114,5,421,1,176,74,113,8,414,0,9,1527,491,875,29,3326,11,1572,498,887,39,3434,0,800,786,6257,6441
2020-01-08,TO,2,2,0,3,1,1,0,7,0,1,0,1,0,6,0,0,18,10,16,2,70,0,25,7,14,0,70,0,12,8,116,116
2020-01-09,AC,2,2,0,2,0,0,0,5,0,3,2,1,0,5,0,0,14,3,7,0,43,0,23,7,13,1,51,0,7,11,67,95
2020-01-09,AL,2,2,0,8,2,3,0,12,1,5,4,7,2,23,0,0,51,30,35,3,159,1,44,35,57,4,237,0,25,42,278,378
2020-01-09,AM,2,2,0,6,2,6,0,21,0,7,3,5,0,25,0,0,35,13,43,3,188,1,52,15,55,6,178,0,35,40,282,307
2020-01-09,AP,2,2,0,2,0,1,0,3,0,0,1,2,0,2,0,0,4,1,13,1,32,0,8,4,13,0,24,0,6,5,51,49
2020-01-09,BA,2,2,0,18,22,17,0,88,1,26,22,28,0,95,0,1,133,153,191,4,808,2,146,144,203,6,837,0,145,172,1290,1338
2020-01-09,CE,2,2,0,14,7,16,0,65,1,12,8,13,2,64,0,1,148,49,130,4,589,3,155,66,107,3,565,0,102,100,921,899
2020-01-09,DF,2,2,0,7,6,7,1,15,0,10,7,6,0,22,0,1,69,29,62,4,170,2,87,27,59,2,166,0,36,45,335,343
2020-01-09,ES,2,2,0,14,5,8,0,39,0,12,4,11,0,33,0,1,127,40,98,0,321,0,104,35,100,0,305,0,66,60,587,544
2020-01-09,GO,2,2,0,11,10,14,0,36,0,20,7,15,0,37,0,1,132,66,96,4,354,1,137,80,105,4,333,0,71,79,653,660
2020-01-09,MA,2,2,0,3,6,10,1,24,0,2,5,6,0,31,0,1,45,35,48,4,267,0,27,37,33,1,214,0,44,44,400,312
2020-01-09,MG,2,2,0,48,27,55,4,159,0,68,34,54,2,167,0,2,474,235,456,40,1542,2,511,255,412,38,1489,0,293,325,2749,2707
2020-01-09,MS,2,2,1,10,3,7,0,16,0,6,5,5,0,16,0,1,73,31,49,0,168,1,77,38,38,0,159,0,37,32,322,313
2020-01-09,MT,2,2,0,1,0,2,0,19,0,4,1,3,0,34,0,0,17,9,23,1,177,0,23,11,27,2,219,0,22,42,227,282
2020-01-09,PA,2,2,0,5,1,3,2,24,0,4,4,3,0,28,0,1,55,40,34,7,230,1,41,29,39,3,231,0,35,39,367,344
2020-01-09,PB,2,2,0,11,10,11,0,33,0,12,3,11,0,38,0,3,84,66,101,4,306,0,112,59,82,2,335,0,65,64,564,590
2020-01-09,PE,2,2,0,21,10,29,1,85,0,21,8,29,2,87,0,0,174,108,316,9,764,1,185,108,308,14,765,0,146,147,1371,1381
2020-01-09,PI,2,2,0,11,3,7,0,14,0,2,2,1,0,18,0,0,60,40,45,0,157,1,46,34,30,2,162,0,35,23,302,275
2020-01-09,PR,2,2,0,24,14,22,0,80,0,29,9,30,0,114,0,1,246,99,241,7,792,1,289,97,239,6,851,0,140,182,1386,1483
2020-01-09,RJ,2,2,0,65,21,60,0,179,0,68,40,47,3,179,0,6,499,195,582,3,1671,4,546,224,483,47,1586,0,325,337,2956,2890
2020-01-09,RN,2,2,0,10,1,8,0,17,0,6,2,4,1,18,0,0,76,25,48,3,177,1,56,19,51,3,175,0,36,31,329,305
2020-01-09,RO,2,2,0,4,2,3,0,13,0,3,1,1,0,4,0,0,35,18,22,2,112,0,20,9,9,2,63,0,22,9,189,103
2020-01-09,RR,2,2,0,1,0,3,0,3,0,0,0,1,0,3,0,0,7,2,5,0,30,0,8,3,6,0,38,0,7,4,44,55
2020-01-09,RS,2,2,0,34,14,27,1,113,0,41,20,47,2,125,0,2,314,162,266,19,1024,4,336,161,309,13,1103,0,189,235,1787,1926
2020-01-09,SC,2,2,0,18,2,14,1,45,0,23,13,15,2,74,0,0,179,66,143,3,532,1,145,66,128,4,549,0,80,127,923,893
2020-01-09,SE,2,2,0,4,1,1,1,16,0,4,3,6,0,11,0,0,36,21,49,3,161,0,35,23,52,3,154,0,23,24,270,267
2020-01-09,SP,2,2,0,200,73,130,2,393,1,174,62,132,5,379,0,9,1727,564,1005,31,3719,12,1746,560,1019,44,3813,0,798,753,7055,7194
2020-01-09,TO,2,2,0,2,0,1,0,8,0,2,0,1,0,6,0,0,20,10,17,2,78,0,27,7,15,0,76,0,11,9,127,125
2020-01-10,AC,2,2,0,0,1,1,0,3,0,2,2,3,0,8,0,0,14,4,8,0,46,0,25,9,16,1,59,0,5,15,72,110
2020-01-10,AL,2,2,0,6,3,6,0,19,0,4,5,2,0,28,0,0,57,33,41,3,178,1,48,40,59,4,265,0,34,39,312,417
2020-01-10,AM,2,2,0,6,3,10,1,21,0,7,4,5,0,19,0,0,41,16,53,4,209,1,59,19,60,6,197,0,41,35,323,342
2020-01-10,AP,2,2,0,0,0,2,0,3,0,1,1,2,1,1,0,0,4,1,15,1,35,0,9,5,15,1,25,0,5,6,56,55
2020-01-10,BA,2,2,0,15,18,19,0,104,0,13,14,27,1,111,0,1,148,171,210,4,912,2,159,158,230,7,948,0,156,166,1446,1504
2020-01-10,CE,2,2,1,17,6,10,0,48,0,22,7,10,0,56,0,2,165,55,140,4,637,3,177,73,117,3,621,0,82,95,1003,994
2020-01-10,DF,2,2,0,4,5,5,0,29,0,10,2,5,0,16,0,1,73,34,67,4,199,2,97,29,64,2,182,0,43,33,378,376
2020-01-10,ES,2,2,0,9,4,9,0,45,0,7,4,14,0,30,0,1,136,44,107,0,366,0,111,39,114,0,335,0,67,55,654,599
2020-01-10,GO,2,2,0,13,9,8,0,26,0,22,5,9,0,36,0,1,145,75,104,4,380,1,159,85,114,4,369,0,56,72,709,732
2020-01-10,MA,2,2,0,5,4,13,0,24,0,1,4,4,0,21,0,1,50,39,61,4,291,0,28,41,37,1,235,0,46,30,446,342
2020-01-10,MG,2,2,1,58,25,43,5,164,0,63,33,57,9,169,0,3,532,260,499,45,1706,2,574,288,469,47,1658,0,296,331,3045,3038
2020-01-10,MS,2,2,0,11,2,3,0,19,0,7,5,5,1,21,0,1,84,33,52,0,187,1,84,43,43,1,180,0,35,39,357,352
2020-01-10,MT,2,2,0,0,1,3,0,15,1,4,2,1,0,24,0,0,17,10,26,1,192,1,27,13,28,2,243,0,19,32,246,314
2020-01-10,PA,2,2,0,6,3,8,0,34,0,8,4,7,0,24,0,1,61,43,42,7,264,1,49,33,46,3,255,0,51,43,418,387
2020-01-10,PB,2,2,0,11,4,4,0,27,1,14,8,14,0,37,0,3,95,70,105,4,333,1,126,67,96,2,372,0,46,74,610,664
2020-01-10,PE,2,2,0,15,14,27,0,46,0,15,12,28,3,105,0,0,189,122,343,9,810,1,200,120,336,17,870,0,102,163,1473,1544
2020-01-10,PI,2,2,0,4,3,7,0,19,0,4,2,1,0,14,0,0,64,43,52,0,176,1,50,36,31,2,176,0,33,21,335,296
2020-01-10,PR,2,2,0,27,9,26,1,94,0,36,14,22,1,102,0,1,273,108,267,8,886,1,325,111,261,7,953,0,157,175,1543,1658
2020-01-10,RJ,2,2,1,66,20,61,0,174,0,66,21,56,4,157,0,7,565,215,643,3,1845,4,612,245,539,51,1743,0,322,304,3278,3194
2020-01-10,RN,2,2,0,2,3,3,0,19,0,6,5,5,0,25,0,0,78,28,51,3,196,1,62,24,56,3,200,0,27,41,356,346
2020-01-10,RO,2,2,0,6,2,4,0,7,0,2,2,0,0,9,0,0,41,20,26,2,119,0,22,11,9,2,72,0,19,13,208,116
2020-01-10,RR,2,2,0,0,0,1,0,3,0,2,2,1,0,3,0,0,7,2,6,0,33,0,10,5,7,0,41,0,4,8,48,63
2020-01-10,RS,2,2,0,38,15,24,0,108,0,40,24,32,1,129,0,2,352,177,290,19,1132,4,376,185,341,14,1232,0,185,226,1972,2152
2020-01-10,SC,2,2,0,18,6,7,1,67,0,16,6,19,1,71,0,0,197,72,150,4,599,1,161,72,147,5,620,0,99,113,1022,1006
2020-01-10,SE,2,2,0,5,0,10,0,13,0,1,4,6,0,10,0,0,41,21,59,3,174,0,36,27,58,3,164,0,28,21,298,288
2020-01-10,SP,2,2,0,211,71,119,4,447,0,172,67,125,2,433,0,9,1938,635,1124,35,4166,12,1918,627,1144,46,4246,0,852,799,7907,7993
2020-01-10,TO,2,2,0,1,0,3,0,5,0,3,0,1,0,4,0,0,21,10,20,2,83,0,30,7,16,0,80,0,9,8,136,133
2020-01-11,AC,2,2,0,0,3,1,0,6,0,1,0,0,0,1,0,0,14,7,9,0,52,0,26,9,16,1,60,0,10,2,82,112
2020-01-11,AL,2,2,0,7,4,7,0,22,0,6,5,7,0,33,0,0,64,37,48,3,200,1,54,45,66,4,298,0,40,51,352,468
2020-01-11,AM,2,2,0,4,3,3,1,19,0,7,2,3,2,21,0,0,45,19,56,5,228,1,66,21,63,8,218,0,30,35,353,377
2020-01-11,AP,2,2,0,0,1,0,0,2,0,0,1,2,0,3,0,0,4,2,15,1,37,0,9,6,17,1,28,0,3,6,59,61
2020-01-11,BA,2,2,0,17,15,27,1,87,0,18,17,21,0,90,0,1,165,186,237,5,999,2,177,175,251,7,1038,0,147,146,1593,1650
2020-01-11,CE,2,2,0,13,9,9,1,60,0,13,7,15,0,68,0,2,178,64,149,5,697,3,190,80,132,3,689,0,92,103,1095,1097
2020-01-11,DF,2,2,0,12,0,6,1,12,0,12,1,8,0,17,0,1,85,34,73,5,211,2,109,30,72,2,199,0,31,38,409,414
2020-01-11,ES,2,2,0,10,7,9,0,29,0,5,5,10,0,37,0,1,146,51,116,0,395,0,116,44,124,0,372,0,55,57,709,656
2020-01-11,GO,2,2,0,15,8,8,1,52,1,20,8,8,0,42,0,1,160,83,112,5,432,2,179,93,122,4,411,0,84,79,793,811
2020-01-11,MA,2,2,0,7,0,7,0,34,0,3,2,3,0,21,0,1,57,39,68,4,325,0,31,43,40,1,256,0,48,29,494,371
2020-01-11,MG,2,2,0,53,32,51,3,183,0,69,28,43,4,157,0,3,585,292,550,48,1889,2,643,316,512,51,1815,0,322,301,3367,3339
2020-01-11,MS,2,2,0,6,2,4,0,22,0,10,2,9,0,20,0,1,90,35,56,0,209,1,94,45,52,1,200,0,34,41,391,393
2020-01-11,MT,2,2,0,3,0,2,0,22,0,3,0,4,1,32,0,0,20,10,28,1,214,1,30,13,32,3,275,0,27,40,273,354
2020-01-11,PA,2,2,0,2,0,2,1,16,0,9,6,8,1,22,0,1,63,43,44,8,280,1,58,39,54,4,277,0,21,46,439,433
2020-01-11,PB,2,2,0,13,5,13,0,50,0,16,4,11,0,37,0,3,108,75,118,4,383,1,142,71,107,2,409,0,81,68,691,732
2020-01-11,PE,2,2,1,20,11,35,0,75,0,16,14,35,5,89,0,1,209,133,378,9,885,1,216,134,371,22,959,0,142,159,1615,1703
2020-01-11,PI,2,2,0,10,2,11,0,12,0,4,4,4,0,17,0,0,74,45,63,0,188,1,54,40,35,2,193,0,35,29,370,325
2020-01-11,PR,2,2,1,20,17,19,0,92,0,25,12,26,0,82,0,2,293,125,286,8,978,1,350,123,287,7,1035,0,149,145,1692,1803
2020-01-11,RJ,2,2,0,59,21,67,0,175,0,48,23,52,6,225,0,7,624,236,710,3,2020,4,660,268,591,57,1968,0,322,354,3600,3548
2020-01-11,RN,2,2,0,5,2,4,0,14,0,6,3,4,0,16,0,0,83,30,55,3,210,1,68,27,60,3,216,0,25,29,381,375
2020-01-11,RO,2,2,0,2,1,2,1,12,0,1,1,2,0,8,0,0,43,21,28,3,131,0,23,12,11,2,80,0,18,12,226,128
2020-01-11,RR,2,2,0,1,2,1,0,4,0,2,0,4,0,5,0,0,8,4,7,0,37,0,12,5,11,0,46,0,8,11,56,74
2020-01-11,RS,2,2,1,26,23,23,1,84,0,30,9,31,5,125,0,3,378,200,313,20,1216,4,406,194,372,19,1357,0,158,200,2130,2352
2020-01-11,SC,2,2,0,16,9,11,0,52,0,16,12,7,0,47,0,0,213,81,161,4,651,1,177,84,154,5,667,0,88,82,1110,1088
2020-01-11,SE,2,2,0,7,0,1,0,20,0,3,2,4,0,8,0,0,48,21,60,3,194,0,39,29,62,3,172,0,28,17,326,305
2020-01-11,SP,2,2,0,177,68,133,4,418,1,178,73,118,5,428,0,9,2115,703,1257,39,4584,13,2096,700,1262,51,4674,0,800,803,8707,8796
2020-01-11,TO,2,2,0,1,1,1,0,8,0,3,2,0,0,4,0,0,22,11,21,2,91,0,33,9,16,0,84,0,11,9,147,142
2020-01-12,AC,2,3,0,6,0,2,0,3,0,4,0,1,0,6,0,0,20,7,11,0,55,0,30,9,17,1,66,0,11,11,93,123
2020-01-12,AL,2,3,0,3,2,6,0,22,0,6,6,9,1,21,0,0,67,39,54,3,222,1,60,51,75,5,319,0,33,43,385,511
2020-01-12,AM,2,3,0,9,1,4,0,28,0,5,1,6,0,20,0,0,54,20,60,5,256,1,71,22,69,8,238,0,42,32,395,409
2020-01-12,AP,2,3,0,2,0,0,0,2,0,2,1,1,0,3,0,0,6,2,15,1,39,0,11,7,18,1,31,0,4,7,63,68
2020-01-12,BA,2,3,0,17,19,13,0,86,0,16,16,21,0,101,0,1,182,205,250,5,1085,2,193,191,272,7,1139,0,135,154,1728,1804
2020-01-12,CE,2,3,0,11,5,16,0,54,0,20,6,11,0,62,0,2,189,69,165,5,751,3,210,86,143,3,751,0,86,99,1181,1196
2020-01-12,DF,2,3,0,7,3,6,0,15,0,5,3,7,0,21,0,1,92,37,79,5,226,2,114,33,79,2,220,0,31,36,440,450
2020-01-12,ES,2,3,0,15,2,9,0,35,0,10,1,21,0,39,0,1,161,53,125,0,430,0,126,45,145,0,411,0,61,71,770,727
2020-01-12,GO,2,3,0,20,7,12,0,38,0,14,6,6,0,44,0,1,180,90,124,5,470,2,193,99,128,4,455,0,77,70,870,881
2020-01-12,MA,2,3,0,5,3,3,0,19,0,4,4,0,0,24,0,1,62,42,71,4,344,0,35,47,40,1,280,0,30,32,524,403
2020-01-12,MG,2,3,0,55,30,50,3,165,0,72,25,48,4,186,0,3,640,322,600,51,2054,2,715,341,560,55,2001,0,303,335,3670,3674
2020-01-12,MS,2,3,0,8,4,6,1,22,0,5,6,2,0,14,0,1,98,39,62,1,231,1,99,51,54,1,214,0,41,27,432,420
2020-01-12,MT,2,3,0,3,0,0,0,29,0,1,0,0,0,22,0,0,23,10,28,1,243,1,31,13,32,3,297,0,32,23,305,377
2020-01-12,PA,2,3,0,10,3,4,1,22,0,0,3,2,1,12,0,1,73,46,48,9,302,1,58,42,56,5,289,0,40,18,479,451
2020-01-12,PB,2,3,0,10,5,5,0,42,0,13,5,6,0,35,0,3,118,80,123,4,425,1,155,76,113,2,444,0,62,59,753,791
2020-01-12,PE,2,3,0,17,11,23,0,87,0,31,15,36,3,80,0,1,226,144,401,9,972,1,247,149,407,25,1039,0,138,165,1753,1868
2020-01-12,PI,2,3,0,5,7,6,2,15,0,12,1,5,0,13,0,0,79,52,69,2,203,1,66,41,40,2,206,0,35,31,405,356
2020-01-12,PR,2,3,1,19,15,26,1,82,0,28,14,23,1,95,0,3,312,140,312,9,1060,1,378,137,310,8,1130,0,144,161,1836,1964
2020-01-12,RJ,2,3,0,67,23,58,0,164,0,63,20,51,5,207,0,7,691,259,768,3,2184,4,723,288,642,62,2175,0,312,346,3912,3894
2020-01-12,RN,2,3,0,12,5,8,0,25,0,6,2,5,0,19,0,0,95,35,63,3,235,1,74,29,65,3,235,0,50,32,431,407
2020-01-12,RO,2,3,0,2,1,3,0,15,0,1,0,1,0,7,0,0,45,22,31,3,146,0,24,12,12,2,87,0,21,9,247,137
2020-01-12,RR,2,3,0,1,1,1,0,1,0,0,1,2,1,2,0,0,9,5,8,0,38,0,12,6,13,1,48,0,4,6,60,80
2020-01-12,RS,2,3,0,26,13,35,0,116,0,40,20,40,1,126,0,3,404,213,348,20,1332,4,446,214,412,20,1483,0,190,227,2320,2579
2020-01-12,SC,2,3,0,10,12,14,0,54,0,19,6,21,1,50,0,0,223,93,175,4,705,1,196,90,175,6,717,0,90,97,1200,1185
2020-01-12,SE,2,3,0,3,3,2,1,20,0,5,1,5,2,17,0,0,51,24,62,4,214,0,44,30,67,5,189,0,29,30,355,335
2020-01-12,SP,2,3,0,191,63,113,0,423,0,199,79,137,4,459,0,9,2306,766,1370,39,5007,13,2295,779,1399,55,5133,0,790,878,9497,9674
2020-01-12,TO,2,3,0,0,1,0,0,5,0,2,0,4,0,13,0,0,22,12,21,2,96,0,35,9,20,0,97,0,6,19,153,161
2020-01-13,AC,3,3,0,0,1,3,0,5,0,2,2,2,0,6,0,0,20,8,14,0,60,0,32,11,19,1,72,0,9,12,102,135
2020-01-13,AL,3,3,0,5,5,6,0,16,0,4,4,6,0,35,0,0,72,44,60,3,238,1,64,55,81,5,354,0,32,49,417,560
2020-01-13,AM,3,3,1,5,1,5,0,21,0,4,3,9,0,25,0,1,59,21,65,5,277,1,75,25,78,8,263,0,33,41,428,450
2020-01-13,AP,3,3,0,1,1,0,0,3,0,1,0,1,0,1,0,0,7,3,15,1,42,0,12,7,19,1,32,0,5,3,68,71
2020-01-13,BA,3,3,1,18,14,17,0,107,0,15,17,20,0,101,0,2,200,219,267,5,1192,2,208,208,292,7,1240,0,157,153,1885,1957
2020-01-13,CE,3,3,0,17,5,11,0,52,0,9,7,11,1,55,0,2,206,74,176,5,803,3,219,93,154,4,806,0,85,83,1266,1279
2020-01-13,DF,3,3,0,10,2,4,2,16,0,7,4,9,0,20,0,1,102,39,83,7,242,2,121,37,88,2,240,0,34,40,474,490
2020-01-13,ES,3,3,0,14,1,13,0,27,0,15,5,16,0,44,0,1,175,54,138,0,457,0,141,50,161,0,455,0,55,80,825,807
2020-01-13,GO,3,3,0,13,7,16,0,33,0,16,9,12,0,41,0,1,193,97,140,5,503,2,209,108,140,4,496,0,69,78,939,959
2020-01-13,MA,3,3,0,2,5,4,0,29,0,1,2,1,0,16,0,1,64,47,75,4,373,0,36,49,41,1,296,0,40,20,564,423
2020-01-13,MG,3,3,0,42,27,43,5,178,0,57,25,52,8,180,0,3,682,349,643,56,2232,2,772,366,612,63,2181,0,295,322,3965,3996
2020-01-13,MS,3,3,0,9,2,4,0,29,0,12,1,4,0,28,0,1,107,41,66,1,260,1,111,52,58,1,242,0,44,45,476,465
2020-01-13,MT,3,3,0,2,0,1,0,14,0,1,1,4,0,23,0,0,25,10,29,1,257,1,32,14,36,3,320,0,17,29,322,406
2020-01-13,PA,3,3,0,12,3,5,0,30,0,3,3,6,0,24,0,1,85,49,53,9,332,1,61,45,62,5,313,0,50,36,529,487
2020-01-13,PB,3,3,0,18,7,10,0,32,0,11,5,10,0,37,0,3,136,87,133,4,457,1,166,81,123,2,481,0,67,63,820,854
2020-01-13,PE,3,3,0,27,15,36,0,103,1,20,19,30,0,86,0,1,253,159,437,9,1075,2,267,168,437,25,1125,0,181,156,1934,2024
2020-01-13,PI,3,3,0,7,3,9,0,21,0,0,2,4,0,13,0,0,86,55,78,2,224,1,66,43,44,2,219,0,40,19,445,375
2020-01-13,PR,3,3,0,21,9,27,1,83,0,23,12,18,0,88,0,3,333,149,339,10,1143,1,401,149,328,8,1218,0,141,141,1977,2105
2020-01-13,RJ,3,3,0,49,31,54,0,174,1,60,26,50,4,192,0,7,740,290,822,3,2358,5,783,314,692,66,2367,0,308,333,4220,4227
2020-01-13,RN,3,3,0,15,1,4,0,22,0,7,3,9,0,24,0,0,110,36,67,3,257,1,81,32,74,3,259,0,42,43,473,450
2020-01-13,RO,3,3,0,1,1,1,0,15,0,1,0,0,0,9,0,0,46,23,32,3,161,0,25,12,12,2,96,0,18,10,265,147
2020-01-13,RR,3,3,0,2,0,0,0,1,0,2,0,1,0,3,0,0,11,5,8,0,39,0,14,6,14,1,51,0,3,6,63,86
2020-01-13,RS,3,3,0,34,18,25,4,108,0,36,24,24,3,112,0,3,438,231,373,24,1440,4,482,238,436,23,1595,0,189,199,2509,2778
2020-01-13,SC,3,3,0,19,8,15,0,50,1,12,7,18,0,52,0,0,242,101,190,4,755,2,208,97,193,6,769,0,92,90,1292,1275
2020-01-13,SE,3,3,1,3,6,5,1,15,0,2,2,7,0,11,0,1,54,30,67,5,229,0,46,32,74,5,200,0,31,22,386,357
2020-01-13,SP,3,3,1,186,74,125,5,392,1,167,67,84,5,379,0,10,2492,840,1495,44,5399,14,2462,846,1483,60,5512,0,783,703,10280,10377
2020-01-13,TO,3,3,0,2,0,1,1,5,0,5,2,2,0,7,0,0,24,12,22,3,101,0,40,11,22,0,104,0,9,16,162,177
2020-01-14,AC,3,3,0,5,1,2,0,6,0,3,0,2,0,5,0,0,25,9,16,0,66,0,35,11,21,1,77,0,14,10,116,145
2020-01-14,AL,3,3,0,3,7,3,0,19,0,9,2,5,0,17,0,0,75,51,63,3,257,1,73,57,86,5,371,0,32,33,449,593
2020-01-14,AM,3,3,0,2,2,8,0,17,1,5,3,3,0,24,0,1,61,23,73,5,294,2,80,28,81,8,287,0,29,36,457,486
2020-01-14,AP,3,3,0,0,0,0,0,4,0,0,0,1,0,3,0,0,7,3,15,1,46,0,12,7,20,1,35,0,4,4,72,75
2020-01-14,BA,3,3,0,10,14,19,0,100,1,9,13,21,0,103,0,2,210,233,286,5,1292,3,217,221,313,7,1343,0,143,147,2028,2104
2020-01-14,CE,3,3,1,14,3,8,0,48,0,14,7,8,1,47,0,3,220,77,184,5,851,3,233,100,162,5,853,0,74,77,1340,1356
2020-01-14,DF,3,3,0,10,4,2,0,21,0,6,0,5,0,27,0,1,112,43,85,7,263,2,127,37,93,2,267,0,37,38,511,528
2020-01-14,ES,3,3,0,7,3,8,0,25,1,18,5,9,0,34,0,1,182,57,146,0,482,1,159,55,170,0,489,0,43,67,868,874
2020-01-14,GO,3,3,0,12,12,10,0,36,0,21,5,12,0,46,0,1,205,109,150,5,539,2,230,113,152,4,542,0,70,84,1009,1043
2020-01-14,MA,3,3,0,6,3,1,0,23,0,2,8,3,0,17,0,1,70,50,76,4,396,0,38,57,44,1,313,0,33,30,597,453
2020-01-14,MG,3,3,0,71,30,39,2,160,0,64,30,60,5,175,0,3,753,379,682,58,2392,2,836,396,672,68,2356,0,302,334,4267,4330
2020-01-14,MS,3,3,0,10,4,5,0,18,0,9,3,5,1,23,0,1,117,45,71,1,278,1,120,55,63,2,265,0,37,41,513,506
2020-01-14,MT,3,3,0,5,2,2,0,13,0,3,0,4,0,20,0,0,30,12,31,1,270,1,35,14,40,3,340,0,22,27,344,433
